ISOALPHA,COUNTRYNM,NAME1,tot_popn_2010,tot_popn_2020,A00_04B,A05_09B,A10_14B,A15_19B,A20_24B,A25_29B,A30_34B,A35_39B,A40_44B,A45_49B,A50_54B,A55_59B,A60_64B,A65_69B,A70_74B,A75_79B,A80_84B,A85PLUSB,row_sum
IND,india,uttar pradesh,202730924,232936396,0.10280076478113485,0.12643792947513985,0.13052941434170234,0.11627082144071449,0.08870452725283412,0.07355989653978695,0.06536020061825155,0.06335397021302092,0.0516275988408151,0.0426379109837604,0.033238652573575965,0.027572025496568495,0.028786714499557414,0.01937483418850368,0.014291091980893282,0.006306952145889752,0.004655099225831783,0.004491595402018966,196147521.58120337
IND,india,uttarakhand,10240029,11753984,0.091820705004236,0.10513124070065731,0.11374560531699997,0.11159496704429142,0.09624777992093388,0.08039107287389609,0.06930629798157416,0.06605480591606462,0.05627624880414211,0.04861150823657182,0.039488911701096134,0.03166683316637874,0.032735093668435356,0.021772713252179388,0.016278599344786437,0.008436687486140558,0.005772201323580961,0.004668728258034944,9907493.605069099
IND,india,west bengal,93115531,101308297,0.08037646966661788,0.09040602007116813,0.1003822910176345,0.0993307002315837,0.09606510710793795,0.08774319756436888,0.07507045765060479,0.07694822995781297,0.06751925974857285,0.05855893015902658,0.046733079216999054,0.03587815195853156,0.03013348325037261,0.021763836883310936,0.015265777036976126,0.008123112829500628,0.004895156947674832,0.004806738701305967,90091733.2977798
IRL,ireland,connacht,546782,563128,0.07317021870752866,0.06891336125926512,0.06580682179708755,0.06283185067542996,0.061621502854353104,0.07070899338232273,0.07781941292988877,0.07495021646535532,0.07042979387243536,0.0666360996958506,0.06358400511106013,0.05847221742695346,0.05241323237242632,0.04157372933979547,0.031279637872976565,0.025240042442207518,0.018199694308996445,0.016349169486066732,534207.1200799966
IRL,ireland,leinster,2515957,2721724,0.07897993863266115,0.06985926488728299,0.06452328102551308,0.060748730042503245,0.06786525335280993,0.08501611128444703,0.09115822448078295,0.08200222336359028,0.07250603132666798,0.06573240891696282,0.05809951067927251,0.05074510815364231,0.044822362144393786,0.0353468466941077,0.02681581582484538,0.020522598342641557,0.013943694138938144,0.011312596708936813,2458173.050633687
IRL,ireland,munster,1258967,1267377,0.0750938511520844,0.06866929135780632,0.0668229853330187,0.06265950128094826,0.062077690075467706,0.07170909658045543,0.08006141043725443,0.07653576155686223,0.07187515949434184,0.06835758600658842,0.06205866480532725,0.056284893883462535,0.051203591705471514,0.041072908044046987,0.031087000085275443,0.024293311452961056,0.0165873590687839,0.01354993767984333,1230029.6712463992
IRL,ireland,ulster,295593,322074,0.08058550274942707,0.07475860075531042,0.07379417270815665,0.06479789526759501,0.0573380277288515,0.06678874261304493,0.07507716015624265,0.07395438257483458,0.07173742431998852,0.06635124171411826,0.05997542561711946,0.0552188066948119,0.05103162944971142,0.04095581970262529,0.030510982058006,0.024527582428134537,0.01704506562358624,0.015551537838435948,288791.6753434447
IRN,iran (islamic republic of),alborz,2328901,3227368,0.08299273760632722,0.07533929687785056,0.07551874166957742,0.08797467754554494,0.11203341035634057,0.11547374985473759,0.09283102370863888,0.07418332010256541,0.06533482501830819,0.05366509679946128,0.046965576883497125,0.03568247951591311,0.02479693948841219,0.017887278064103097,0.014911876526562434,0.012165837046815899,0.0074765695752310206,0.004766563360113116,2346204.02803516
IRN,iran (islamic republic of),ardebil,1238068,1311340,0.08299118837855601,0.07533787025022284,0.07551785393603207,0.08797419464061264,0.11203474200662754,0.11547435905437624,0.09283103471915766,0.07418203771560533,0.065334454024385,0.05366526648074724,0.046966015435222074,0.03568327081510152,0.024798790189306783,0.017888363455640495,0.014911993153980216,0.012165307873942903,0.0074766424643646495,0.004766615406118914,1247266.5713560232
IRN,iran (islamic republic of),bushehr,991714,1564805,0.08308746998031934,0.07542653248289576,0.07557302491171225,0.0880042062768924,0.11195198243763511,0.11543649843885281,0.09283035043605635,0.07426173566118353,0.06535751060123944,0.05365472110691361,0.046938760267635465,0.03563409305392865,0.024683772598072563,0.017820908406290102,0.014904744978597543,0.012198194976000524,0.0074721125413493945,0.004763380844425094,999081.4734186876
IRN,iran (islamic republic of),chahar mahall and bakhtiari,891600,915880,0.0829847567284669,0.07533194757708252,0.07551416849245662,0.0879721898511241,0.11204027037943742,0.11547688815886498,0.09283108042954666,0.07417671386048251,0.0653329138356899,0.053665970916000845,0.04696783609148273,0.03568655590951454,0.02480647341109955,0.01789286948032455,0.014912477335038607,0.012163111002172947,0.00747694506506126,0.004766831476153326,898224.2369583835
IRN,iran (islamic republic of),east azarbaijan,3676620,4116055,0.08298885099475178,0.07533571783830925,0.07551651457583597,0.08797346606203382,0.1120367511223118,0.1154752781789849,0.09283105133118125,0.07418010292553315,0.06533389429055905,0.05366552248589834,0.0469666770962885,0.035684464680807826,0.024801582418040306,0.01789000103059748,0.014912169114573302,0.01216450948901463,0.0074767524352053515,0.004766693930073424,3703937.395978541
IRN,iran (islamic republic of),esfahan,4781422,5713040,0.08299448641366844,0.07534090729106084,0.07551974376557008,0.08797522266079942,0.11203190715594548,0.11547306217483647,0.09283101127968785,0.07418476769327594,0.06533524380559597,0.053664905258950533,0.046965081835260596,0.03568158627745227,0.024794850370613557,0.017886052846789003,0.014911744874594794,0.012166434390487561,0.007476487296140525,0.004766504609270459,4816945.645724705
IRN,iran (islamic republic of),fars,4560482,4830823,0.08298501463600767,0.07533218507477647,0.07551431627781127,0.08797227024267519,0.11204004869308701,0.11547678674241513,0.09283107859657161,0.0741769273457255,0.06533297559686675,0.05366594266832548,0.046967763083627476,0.03568642417806003,0.024806165315850257,0.017892688789875176,0.014912457919500716,0.012163199096174911,0.007476932930849914,0.004766822811799634,4594361.693148918
IRN,iran (islamic republic of),gilan,2446921,2736183,0.08296607408193886,0.07531474340595247,0.07550346302206186,0.08796636634193777,0.1120563291876208,0.11548423469739577,0.09283121320900892,0.07416124913493807,0.06532843989811897,0.05366801715835902,0.046973124730773703,0.0356960984463254,0.0248287916210398,0.017905958573364814,0.01491388378337524,0.012156729532693613,0.007477824059063683,0.004767459116031478,2465102.2254690914
IRN,iran (islamic republic of),golestan,1758010,2014658,0.08297256071671619,0.07532071671249654,0.07550717997278754,0.0879683882705311,0.11205075355231195,0.11548168397139158,0.09283116710783813,0.07416661850412178,0.0653299932540097,0.053667306700832376,0.04697128850957783,0.03569278526737892,0.024821042714772777,0.01790141402631731,0.014913395463014458,0.012158945185695068,0.007477518871409639,0.0047672411987971525,1771071.9143291959
IRN,iran (islamic republic of),hamedan,1736294,1917161,0.08298141403014032,0.0753288694075116,0.0755122530701464,0.08797114790910679,0.1120431436207184,0.11547820260122821,0.09283110418644241,0.0741739469124422,0.06533211335896894,0.05366633702959702,0.046968782334600986,0.03568826325979713,0.024810466584278094,0.017895211380297694,0.014912728976715516,0.012161969229923618,0.007477102334630996,0.004766943773453779,1749193.9717383934
IRN,iran (islamic republic of),hormozgan,1544086,1907559,0.08299763753807388,0.07534380904716065,0.07552154941280437,0.08797620488791029,0.11202919858345751,0.11547182306469092,0.09283098888432739,0.0741873760643123,0.0653359984060669,0.053664560127749554,0.04696418982243382,0.03567997677739622,0.02479108605082503,0.017883845163821722,0.014911507654794492,0.012167510726443958,0.007476339039872386,0.004766398747858646,1555556.6447519767
IRN,iran (islamic republic of),ilam,553766,599105,0.08299220471413299,0.0753388061567694,0.07551843631339569,0.08797451143938949,0.11203386840780108,0.1154739594028351,0.0928310274959577,0.07418287899634868,0.06533469740649445,0.05366515516520612,0.046965727733356194,0.03568275170130031,0.02479757607915685,0.017887651409255235,0.014911916643220368,0.012165655025747952,0.007476594647109456,0.004766581262522782,557880.7723075623
IRN,iran (islamic republic of),kerman,2910142,3353632,0.08298643763042018,0.07533349545868559,0.07551513167752094,0.087972713799803,0.11203882554762509,0.11547622718125951,0.0928310684832061,0.07417810524190888,0.06533331636165915,0.053665786812920405,0.046967360265742455,0.03568569735509399,0.02480446541278808,0.01789169183763753,0.014912350795056562,0.012163685151263473,0.007476865980830163,0.00476677500657898,2931764.3330407618
IRN,iran (islamic republic of),kermanshah,1917310,2159148,0.08298733003060382,0.07533431723762643,0.07551564303782163,0.0879729919670669,0.11203805847839052,0.1154758762645773,0.09283106214082758,0.07417884393403663,0.06533353006493207,0.05366568907157238,0.04696710764721394,0.03568524154378321,0.024803399355330984,0.0178910666205937,0.014912283614277226,0.012163989970204769,0.007476823994572592,0.004766745026568295,1931554.4744412333
IRN,iran (islamic republic of),khuzestan,4480640,4936580,0.0829867504483035,0.07533378352132111,0.07551531092742451,0.08797281130728483,0.11203855666268002,0.11547610417252892,0.09283106625997771,0.07417836417967255,0.06533339127222808,0.05366575255111478,0.04696727171399758,0.03568553757707949,0.024804091721877454,0.017891472676911345,0.014912327245813095,0.012163792001102552,0.007476851263159249,0.004766764497522999,4513927.76616456
IRN,iran (islamic republic of),kohgiluyeh and buyer ahmad,657969,666770,0.08297409132210261,0.07532212619144599,0.07550805703539352,0.08796886537073821,0.11204943790903464,0.11548108209459472,0.09283115622967054,0.07416788547623855,0.06533035978842625,0.053667139059188504,0.04697085522943339,0.03569200347994738,0.024819214260099597,0.017900341681653414,0.01491328023750844,0.012159467997682336,0.007477446858434774,0.004767189778406746,662858.2229354468
IRN,iran (islamic republic of),kurdistan,1481414,1604568,0.08298260101738887,0.07532996246098897,0.07551293323378538,0.08797151790118131,0.11204212333697473,0.11547773584468252,0.09283109575040374,0.07417492945161278,0.06533239760707263,0.05366620702319867,0.046968446325064465,0.035687656982228456,0.02480904861436841,0.017894379775069236,0.014912639619126969,0.012162374671566358,0.007477046488438602,0.004766903896847917,1492419.9867711312
IRN,iran (islamic republic of),lorestan,1741923,1821573,0.08298480692319612,0.07533199379958695,0.07551419725487993,0.08797220549716582,0.11204022723418353,0.11547686842089523,0.09283108007280763,0.0741767554096126,0.06533292585583302,0.05366596541835465,0.04696782188247777,0.03568653027154883,0.024806413448689904,0.017892834313814287,0.014912473556329138,0.012163128147288446,0.007476942703465121,0.004766829789871158,1754864.8897832052
IRN,iran (islamic republic of),markazi,1406082,1466491,0.08299081025854407,0.07533752205322715,0.07551763726691146,0.08797407677800895,0.11203506702250429,0.115474507741728,0.0928310374064949,0.07418172472342839,0.06533436347590056,0.05366530789485757,0.046966122472538674,0.035683463947489225,0.024799241889861948,0.01788862836714589,0.014912021619233305,0.012165178718723265,0.00747666025441501,0.004766628108987207,1416529.8077097395
IRN,iran (islamic republic of),mazandaran,3048539,3270148,0.08297992098626704,0.0753274945175964,0.0755113975309186,0.08797068251708119,0.11204442697771676,0.1154787897077886,0.0928311147976565,0.07417271103219947,0.06533175581941639,0.05366650055726487,0.046969204981921274,0.03568902586193165,0.02481225016812758,0.01789625740930332,0.014912841374553197,0.012161459247898632,0.007477172580385952,0.004766993931972448,3071187.5776097984
IRN,iran (islamic republic of),north khorasan,853586,995731,0.0829681743227254,0.0753166774414678,0.07550466649532396,0.08796702100140986,0.11205452390998624,0.11548340882404642,0.09283119828238477,0.07416298762778448,0.06532894284325302,0.053667787126620535,0.04697253019959056,0.035695025706176525,0.024826282682344773,0.01790448714119801,0.014913725675145954,0.0121574469162002,0.00747772524549076,0.004767388558850545,859928.2549219871
IRN,iran (islamic republic of),qazvin,1180785,1367739,0.08299463063281413,0.07534104009723791,0.07551982640556397,0.08797526761489731,0.11203178319130308,0.11547300546383961,0.09283101025470782,0.07418488707194658,0.06533527834178729,0.0536648894631518,0.04696504101004674,0.03568151261462812,0.024794678087036653,0.017885951806617173,0.014911734017633117,0.012166483651713751,0.007476480510818982,0.0047664997642563,1189556.9910226827
IRN,iran (islamic republic of),qom,1120242,1434516,0.08300183653587956,0.07534767575184383,0.07552395550910498,0.08797751374435406,0.11202558930357188,0.11547017190145108,0.09283095904162442,0.07419085182180359,0.06533700394101695,0.05366410022678428,0.04696300118008892,0.03567783205496252,0.024786069945937232,0.017880903339018036,0.014911191550035435,0.01216894498664369,0.007476141482535857,0.004766257683343662,1128564.9833333679
