ISOALPHA,COUNTRYNM,NAME1,perc_susceptible
ISR,israel,hamerkaz,76.6524751809787
ISR,israel,jerusalem,82.49317521108372
ISR,israel,northern,87.77385015637256
ISR,israel,tel aviv,73.33919506992981
ITA,italy,abruzzo,68.42056078231182
ITA,italy,basilicata,69.40004351604097
ITA,italy,calabria,70.51156500145565
ITA,italy,campania,72.14092620503422
ITA,italy,emilia-romagna,67.64134390963738
ITA,italy,friuli-venezia giulia,65.83754917725221
ITA,italy,lazio,68.6697690407964
ITA,italy,liguria,63.79467370644615
ITA,italy,lombardia,68.46949209347412
ITA,italy,marche,68.04114713897371
ITA,italy,molise,68.18882225639602
ITA,italy,piemonte,66.38796283789021
ITA,italy,puglia,70.26286875956222
ITA,italy,sardegna,67.62599493424936
ITA,italy,sicilia,70.72356627310519
ITA,italy,toscana,66.56936084318872
ITA,italy,trentino-alto adige,70.36229196825633
ITA,italy,umbria,67.36284555703389
ITA,italy,valle d'aosta,67.56704777219313
ITA,italy,veneto,68.51054916299198
JAM,jamaica,clarendon,82.31143198243636
JAM,jamaica,hanover,82.69157014310946
JAM,jamaica,kingston,85.11323535205516
JAM,jamaica,manchester,80.86911763642468
JAM,jamaica,portland,80.50367157004133
JAM,jamaica,saint andrew,81.30622457241957
JAM,jamaica,saint ann,81.69562972884752
JAM,jamaica,saint catherine,82.83024748489115
JAM,jamaica,saint elizabeth,79.85038595213793
JAM,jamaica,saint james,81.93783389660393
JAM,jamaica,saint mary,80.50222165344255
JAM,jamaica,saint thomas,77.11595682274633
JAM,jamaica,trelawny,81.10734727946704
JAM,jamaica,westmoreland,82.0388708711933
JEY,jersey,grouville,NA
JEY,jersey,saint brelade,NA
JEY,jersey,saint clement,NA
JEY,jersey,saint helier,NA
JEY,jersey,saint john,NA
JEY,jersey,saint lawrence,NA
JEY,jersey,saint martin,NA
JEY,jersey,saint mary,NA
JEY,jersey,saint ouen,NA
JEY,jersey,saint peter,NA
JEY,jersey,saint saviour,NA
JEY,jersey,trinity,NA
JOR,jordan,ajlun,89.68415812971831
JOR,jordan,amman,87.23534638962627
JOR,jordan,aqaba,90.16907501174505
JOR,jordan,balqa,88.87113415781236
JOR,jordan,irbid,89.07826244544974
JOR,jordan,jarash,90.56782235421412
JOR,jordan,karak,89.04351641428735
JOR,jordan,maan,89.66693360716233
JOR,jordan,madaba,89.1047031585799
JOR,jordan,mafraq,90.18832362459547
JOR,jordan,tafileh,90.66835789390777
JOR,jordan,zarqa,89.09541493960084
JPN,japan,aichi,67.42861936250497
JPN,japan,akita,57.57874926430959
JPN,japan,aomori,60.667407074453216
JPN,japan,chiba,65.36158421651014
JPN,japan,ehime,61.01504878408874
JPN,japan,fukui,62.5617740723363
JPN,japan,fukuoka,64.82282119341637
JPN,japan,fukushima,61.97133508596362
JPN,japan,gifu,63.58201143578288
JPN,japan,gunma,63.660367668672045
JPN,japan,hiroshima,63.88062807762236
JPN,japan,hokkaido,61.92851901457437
JPN,japan,hyogo,64.46361291741258
JPN,japan,ibaraki,64.07145696522898
JPN,japan,ishikawa,63.817123263872034
JPN,japan,iwate,60.37929478669819
JPN,japan,kagawa,61.82432101089199
JPN,japan,kagoshima,61.0063405328085
JPN,japan,kanagawa,67.2026830919143
JPN,japan,kochi,59.451730023002945
JPN,japan,kumamoto,61.96740117605274
JPN,japan,kyoto-fu,64.81833312113527
JPN,japan,mie,63.57068135520946
JPN,japan,miyagi,64.62127631722213
JPN,japan,miyazaki,61.31255752280802
JPN,japan,nagano,62.13930293033992
JPN,japan,nagasaki,60.963445283583596
JPN,japan,nara,63.346060161024376
JPN,japan,niigata,61.263413193605444
JPN,japan,oita,61.19958684910314
JPN,japan,okayama,63.38241015799344
JPN,japan,okinawa,69.33244313230999
JPN,japan,osaka-fu,65.62220804546044
JPN,japan,saga,62.70919638950494
JPN,japan,saitama,66.28806568852268
JPN,japan,shiga,66.79256116862193
JPN,japan,shimane,59.412084831446066
JPN,japan,shizuoka,63.48159784807257
JPN,japan,tochigi,64.12583122511917
JPN,japan,tokushima,60.43083663393152
JPN,japan,tokyo-to,67.54596905173184
JPN,japan,tottori,61.311145209085474
JPN,japan,toyama,61.72546307978707
JPN,japan,wakayama,60.697461650697115
JPN,japan,yamagata,60.08010827493258
JPN,japan,yamaguchi,60.23170324261661
JPN,japan,yamanashi,63.00619756572894
KAZ,kazakhstan,almaty,76.75094754709298
KAZ,kazakhstan,aqmola,76.44297152938407
KAZ,kazakhstan,aqtobe,78.0539672415662
KAZ,kazakhstan,atyrau,79.97901025015253
KAZ,kazakhstan,east kazakhstan,70.8979998162048
KAZ,kazakhstan,mangghystau,82.47451894277391
KAZ,kazakhstan,north kazakhstan,68.61957398715049
KAZ,kazakhstan,pavlodar,71.84756678314166
KAZ,kazakhstan,qaraghandy,72.60482705058432
KAZ,kazakhstan,qostanay,70.82715495736973
KAZ,kazakhstan,qyzylorda,80.97570068123197
KAZ,kazakhstan,south kazakhstan,82.7618793669052
KAZ,kazakhstan,west kazakhstan,74.08237054619526
KAZ,kazakhstan,zhambyl,79.28409463961556
KEN,kenya,central,83.20655968783478
KEN,kenya,coast,89.50572175330797
KEN,kenya,eastern,84.77400838482524
KEN,kenya,nairobi,91.28014068978399
KEN,kenya,north eastern,91.58817562963631
KEN,kenya,nyanza,89.36283608726339
KEN,kenya,rift valley,90.4737245115546
KEN,kenya,western,82.91278227245044
KGZ,kyrgyzstan,batken,83.77026720764465
KGZ,kyrgyzstan,biskek,79.78476105413912
KGZ,kyrgyzstan,chuy,76.9492744541621
KGZ,kyrgyzstan,djalal-abad,83.91619972179272
KGZ,kyrgyzstan,issyk-kul,79.47058548659282
KGZ,kyrgyzstan,naryn,81.47169704288754
KGZ,kyrgyzstan,osh,84.36425178948494
KGZ,kyrgyzstan,osh (city),83.41284834572559
KGZ,kyrgyzstan,talas,82.80420412122083
KHM,cambodia,banteay meanchey,85.09922903391603
KHM,cambodia,battambang,84.94074088095883
KHM,cambodia,kampong cham,83.4206478940875
KHM,cambodia,kampong chhnang,84.35907711514665
KHM,cambodia,kampong speu,85.32715509350217
KHM,cambodia,kampong thom,85.11273201393111
KHM,cambodia,kampot,84.58431861629536
KHM,cambodia,kandal,83.69968148077666
KHM,cambodia,kep,86.1018704462776
KHM,cambodia,koh kong,86.64475303625156
KHM,cambodia,kratie,85.73460136179494
KHM,cambodia,krong preah sihanouk,86.40644251236638
KHM,cambodia,mondul kiri,89.27671413249644
KHM,cambodia,otdar mean chey,87.99941646517475
KHM,cambodia,pailin,87.25814135008378
KHM,cambodia,phnom penh municipality,85.25277089145592
KHM,cambodia,preah vihear,88.07728493694835
KHM,cambodia,prey veng,82.94937814596861
KHM,cambodia,pursat,84.95759858035328
KHM,cambodia,rotanokiri,88.25813912169944
KHM,cambodia,siem reap,87.37558580534487
KHM,cambodia,stung treng,87.04816814958629
KHM,cambodia,svay rieng,83.22452912368058
KHM,cambodia,takeo,83.41407754336323
KIR,kiribati,abaiang,NA
KIR,kiribati,abemama,NA
KIR,kiribati,aranuka,NA
KIR,kiribati,arorae,NA
KIR,kiribati,banaba,NA
KIR,kiribati,beru,NA
KIR,kiribati,butaritari,NA
KIR,kiribati,kanton,NA
KIR,kiribati,kiritimati,NA
KIR,kiribati,kuria,NA
KIR,kiribati,maiana,NA
KIR,kiribati,makin,NA
KIR,kiribati,marakei,NA
KIR,kiribati,nikunau,NA
KIR,kiribati,nonouti,NA
KIR,kiribati,nth.tarawa,NA
KIR,kiribati,onotoa,NA
KIR,kiribati,sth.tarawa,NA
KIR,kiribati,tabiteuea.nth,NA
KIR,kiribati,tabiteuea.sth,NA
KIR,kiribati,tabuaeran,NA
KIR,kiribati,tamana,NA
KIR,kiribati,teeraina,NA
KNA,saint kitts and nevis,nevis,82.44284288022983
KNA,saint kitts and nevis,saint kitts,85.62881173640716
KOR,republic of korea,busan,67.8062862860761
KOR,republic of korea,chungcheongbuk-do,69.54966613145977
KOR,republic of korea,chungcheongnam-do,69.20880172230127
KOR,republic of korea,daegu,70.75582534721592
KOR,republic of korea,daejeon,73.83713133089749
KOR,republic of korea,gangwon-do,67.23553765912496
KOR,republic of korea,gwangju,74.33286675220792
KOR,republic of korea,gyeonggi-do,73.99232431035955
KOR,republic of korea,gyeongsangbuk-do,66.51459789991232
KOR,republic of korea,gyeongsangnam-do,69.96688211211679
KOR,republic of korea,incheon,72.57416854551873
KOR,republic of korea,jeju,70.97060337357948
KOR,republic of korea,jeollabuk-do,67.39765798563532
KOR,republic of korea,jeollanam-do,63.90303141446163
KOR,republic of korea,seoul,71.91462853852218
KOR,republic of korea,ulsan,73.1989596818431
KOS,kosovo,decan,79.3744131631809
KOS,kosovo,dragash,75.01282026768644
KOS,kosovo,ferizaj,79.80521582404154
KOS,kosovo,fushe kosove,79.26732205194091
KOS,kosovo,gjakove,77.83845364909057
KOS,kosovo,gjilan,77.50976920317379
KOS,kosovo,gllogoc,82.07594197129828
KOS,kosovo,gracanice,73.69141514532393
KOS,kosovo,hani i elezit,80.2236044192413
KOS,kosovo,istog,78.30312730390055
KOS,kosovo,junik,80.96315812720847
KOS,kosovo,kacanik,80.39190018922811
KOS,kosovo,kamenice,76.545388848708
KOS,kosovo,kline,80.59324444692987
KOS,kosovo,kllokot,76.65916338122285
KOS,kosovo,leposaviq,78.19195118110235
KOS,kosovo,lipjan,80.50219623274614
KOS,kosovo,malisheve,83.94177920434271
KOS,kosovo,mamushe,83.89640374100719
KOS,kosovo,mitrovice,78.18066676748327
KOS,kosovo,novoberde,73.53374896265561
KOS,kosovo,obiliq,79.80497959015719
KOS,kosovo,partesh,69.30630769230768
KOS,kosovo,peje,76.72418152905432
KOS,kosovo,podujeve,80.9308523004886
KOS,kosovo,pristina,77.32886125765792
KOS,kosovo,prizren,79.25276460439359
KOS,kosovo,rahovec,81.37593803808207
KOS,kosovo,ranillug,63.39657112908057
KOS,kosovo,shterpce,74.90578703562147
KOS,kosovo,shtime,81.53587792550623
KOS,kosovo,skenderaj,80.83676854200583
KOS,kosovo,suhareke,80.19237484238447
KOS,kosovo,viti,80.66579166835268
KOS,kosovo,vushtrri,79.34853606746184
KOS,kosovo,zubin potok,78.20962079973118
KOS,kosovo,zvecan,78.20834411764706
KWT,kuwait,al ahmadi,88.5691460635917
KWT,kuwait,al farwaniyah,86.38929765743283
KWT,kuwait,al jahrah,91.02538594732938
KWT,kuwait,al kuwayt,83.50731363095143
KWT,kuwait,hawalli,84.46770926308366
KWT,kuwait,mubarak al-kabeer,87.14429809446898
LAO,lao people's democratic republic,attapeu,88.39399259102746
LAO,lao people's democratic republic,bokeo,87.21321124334209
LAO,lao people's democratic republic,bolikhamxai,88.64212696231863
LAO,lao people's democratic republic,champasak,87.10528029705299
LAO,lao people's democratic republic,huaphanh,88.40413276888923
LAO,lao people's democratic republic,khammouan,87.99646397794425
LAO,lao people's democratic republic,luangnamtha,87.65536868899024
LAO,lao people's democratic republic,luangprabang,88.03791015851291
LAO,lao people's democratic republic,oudomxay,88.88027315469176
LAO,lao people's democratic republic,phongsaly,87.02487753745216
LAO,lao people's democratic republic,saravane,87.9554427946115
LAO,lao people's democratic republic,savannakhet,88.07770393307722
LAO,lao people's democratic republic,sekong,89.26455626451641
LAO,lao people's democratic republic,vientiane,87.7263261244466
LAO,lao people's democratic republic,xayabury,86.66955004017215
LAO,lao people's democratic republic,xiengkhuang,88.9056746244737
LBN,lebanon,beirut,79.86400873588634
LBN,lebanon,bekaa,79.86394510957744
LBN,lebanon,mount lebanon,79.86393286146031
LBN,lebanon,nabatiyeh,79.86396238177984
LBN,lebanon,north,79.42490939339308
LBN,lebanon,south,88.74743438689812
LBR,liberia,bomi,85.86800840263305
LBR,liberia,bong,85.91173358710289
LBR,liberia,gbarpolu,87.15549264061538
LBR,liberia,grand bassa,84.99395614973662
LBR,liberia,grand cape mount,87.83614575353114
LBR,liberia,grand gedeh,87.94186805166072
LBR,liberia,grand kru,87.65803783498998
LBR,liberia,lofa,86.81100258434431
LBR,liberia,margibi,87.22065271636782
LBR,liberia,maryland,89.27143620231611
LBR,liberia,montserrado,88.81512613357302
LBR,liberia,nimba,86.62457548841515
LBR,liberia,river cess,86.99715471113143
LBR,liberia,river gee,88.44416154584137
LBR,liberia,sinoe,88.1268105675649
LBY,libya,al butnan,86.16200858337433
LBY,libya,al jabal al akhdar,86.1620114884427
LBY,libya,al jabal al gharbi,86.16140709675165
LBY,libya,al jifarah,86.16117324619945
LBY,libya,al jufrah,86.16372774363923
LBY,libya,al kufrah,86.16390055286926
LBY,libya,al marj,86.16192210127961
LBY,libya,al marqab,86.16093286928282
LBY,libya,al wahat,86.16181391553428
LBY,libya,an nuqat al khams,86.16148771766179
LBY,libya,az zawiyah,86.16115694115791
LBY,libya,banghazi,86.16096240081723
LBY,libya,darnah,86.16213688684353
LBY,libya,ghat,86.17008905109489
LBY,libya,misratah,86.16097358952463
LBY,libya,murzuq,86.16220237090437
LBY,libya,nalut,86.16335349103646
LBY,libya,sabha,86.16268375510529
LBY,libya,surt,86.1619638750927
LBY,libya,tripoli,86.16078025883073
LBY,libya,wadi al hayaa,86.16322021692375
LBY,libya,wadi ash shati,73.99104738089409
LCA,saint lucia,anse la raye,82.75391547636576
LCA,saint lucia,canaries,79.3344151920587
LCA,saint lucia,castries,81.00637422131955
LCA,saint lucia,choiseul,87.72902330903753
LCA,saint lucia,dennery,81.86371231431121
LCA,saint lucia,gros islet,79.164958113151215
LCA,saint lucia,laborie,78.72118609827083
LCA,saint lucia,micoud,80.74895149362371
LCA,saint lucia,soufriere,80.42169468700683
LCA,saint lucia,vieux fort,82.1284709791299
LIE,liechtenstein,balzers,66.46511716385646
LIE,liechtenstein,eschen,66.15154813629087
LIE,liechtenstein,gamprin,69.74388725778039
LIE,liechtenstein,mauren,67.45513829301689
LIE,liechtenstein,planken,63.59718367346938
LIE,liechtenstein,ruggell,66.78763507528787
LIE,liechtenstein,schaan,62.420843369582855
LIE,liechtenstein,schellenberg,65.22144061302681
LIE,liechtenstein,triesen,64.70299809668823
LIE,liechtenstein,triesenberg,62.32231289483463
LIE,liechtenstein,valduz,60.62617252396165
LKA,sri lanka,central,83.13540293746344
LKA,sri lanka,eastern,84.70612141007405
LKA,sri lanka,north central,76.56410597426625
LKA,sri lanka,north western,78.7962970380745
LKA,sri lanka,northern,85.52578148242084
LKA,sri lanka,sabaragamuwa,72.92349200863136
LKA,sri lanka,southern,83.47232469859503
LKA,sri lanka,uva,75.22416931968628
LKA,sri lanka,western,82.83203407667486
LSO,lesotho,berea,86.61744818424192
LSO,lesotho,butha-buthe,86.55334634432235
LSO,lesotho,leribe,86.47021099474921
LSO,lesotho,mafeteng,85.67610513853545
LSO,lesotho,maseru,87.53752997688001
LSO,lesotho,mohales hoek,85.75900259065932
LSO,lesotho,mokhotlong,87.61451159418024
LSO,lesotho,qachas nek,86.66493425160698
LSO,lesotho,quthing,85.60145892169253
LSO,lesotho,thaba tseka,87.31107142857142
LTU,lithuania,alytaus,64.90692247273637
LTU,lithuania,kauno,67.30264850335932
LTU,lithuania,klaipedos,67.31950867938168
LTU,lithuania,marijampoles,67.31434590999778
LTU,lithuania,panevezio,64.79754805669141
LTU,lithuania,siauliai,65.8896745109986
LTU,lithuania,taurages,66.61093009229644
LTU,lithuania,telsiai,67.79381721330188
LTU,lithuania,utenos,62.98386146896435
LTU,lithuania,vilniaus,69.36480068857045
LUX,luxembourg,diekirch,69.8441164606803
LUX,luxembourg,grevenmacher,68.71099308437067
LUX,luxembourg,luxembourg,69.45831821301583
LVA,latvia,kurzeme,65.16422999763178
LVA,latvia,latgale,62.85917169075129
LVA,latvia,riga,65.70299131997783
LVA,latvia,vidzeme,64.55359954744023
LVA,latvia,zemgale,65.87352099641652
MAC,"china, macao special administrative region",ilhas,NA
MAC,"china, macao special administrative region",macao,NA
MAR,morocco,beni mellal-khenifra,79.40630402236786
MAR,morocco,casablanca-settat,78.02343002406998
MAR,morocco,draa-tafilalet,82.18227497682211
MAR,morocco,fes-meknes,79.20668875988011
MAR,morocco,guelmim-oued noun,80.17611206540901
MAR,morocco,laayoune-sakia el hamra,82.67230054787925
MAR,morocco,marrakech-safi,80.21841915887683
MAR,morocco,oriental,78.31123191979488
MAR,morocco,rabat-sale-kenitra,78.6402051973941
MAR,morocco,souss-massa,79.50988080659147
MAR,morocco,tanger-tetouan-al hoceima,81.61969819797258
MCO,monaco,condamine,57.068605730620014
MCO,monaco,fontvieille,57.05921045550644
MCO,monaco,monaco-ville,57.10565862377122
MCO,monaco,monte-carlo,57.06867800642321
MDA,republic of moldova,anenii noi,74.64561379264525
MDA,republic of moldova,balti,75.13246241355323
MDA,republic of moldova,basarabeasca,74.8912521786791
MDA,republic of moldova,bender,74.48912904100742
MDA,republic of moldova,briceni,70.90749387755102
MDA,republic of moldova,cahul,76.3876227975289
MDA,republic of moldova,calarasi,74.79444483952466
MDA,republic of moldova,cantemir,77.48250192133256
MDA,republic of moldova,causeni,74.63970054714095
MDA,republic of moldova,chisinau,77.44217235597112
MDA,republic of moldova,cimislia,74.849902654727
MDA,republic of moldova,criuleni,76.18213652684668
MDA,republic of moldova,donduseni,69.09466098021394
MDA,republic of moldova,drochia,70.62672093583649
MDA,republic of moldova,dubasari,74.78982344772862
MDA,republic of moldova,edinet,70.21693441854518
MDA,republic of moldova,falesti,73.86078265076162
MDA,republic of moldova,floresti,72.61086837450563
MDA,republic of moldova,gagauzia,75.06555235569478
MDA,republic of moldova,glodeni,73.03117997054491
MDA,republic of moldova,hincesti,75.76278451065728
MDA,republic of moldova,ialoveni,77.82429118598358
MDA,republic of moldova,leova,75.19696754867698
MDA,republic of moldova,nisporeni,76.43713582547261
MDA,republic of moldova,ocnita,70.7369340900355
MDA,republic of moldova,orhei,74.90662000730698
MDA,republic of moldova,rezina,74.17643347847121
MDA,republic of moldova,riscani,71.29678392585672
MDA,republic of moldova,singerei,75.2025426954113
MDA,republic of moldova,soldanesti,73.9506779633664
MDA,republic of moldova,soroca,72.66964077703682
MDA,republic of moldova,stefan voda,74.51033788641264
MDA,republic of moldova,straseni,75.50519156751368
MDA,republic of moldova,taraclia,73.2219006396902
MDA,republic of moldova,telenesti,76.18152488988113
MDA,republic of moldova,transnistria,74.34323609222494
MDA,republic of moldova,ungheni,76.45610743931088
MDG,madagascar,antananarivo,88.11879548676457
MDG,madagascar,antsiranana,88.1188727854056
MDG,madagascar,fianarantsoa,88.1188091742223
MDG,madagascar,mahajanga,88.11882634147597
MDG,madagascar,toamasina,88.11884670234265
MDG,madagascar,toliary,88.11882517564842
MDV,maldives,addu atoll,NA
MDV,maldives,faadhippolhu,NA
MDV,maldives,felidhe atoll,NA
MDV,maldives,gnaviyani,NA
MDV,maldives,hadhdhunmathi,NA
MDV,maldives,kolhumadulu,NA
MDV,maldives,male,NA
MDV,maldives,male atoll,NA
MDV,maldives,mulakatholhu,NA
MDV,maldives,north ari atoll,NA
MDV,maldives,north huvadhu atoll,NA
MDV,maldives,north maalhosmadulu,NA
MDV,maldives,north miladhunmadulu,NA
MDV,maldives,north nilandhe atoll,NA
MDV,maldives,north thiladhunmathi,NA
MDV,maldives,south ari atoll,NA
MDV,maldives,south huvadhu atoll,NA
MDV,maldives,south maalhosmadulu,NA
MDV,maldives,south miladhunmadulu,NA
MDV,maldives,south nilandhe atoll,NA
MDV,maldives,south thiladhunmathi,NA
MEX,mexico,aguascalientes,85.34423897637117
MEX,mexico,baja california,85.43969662784609
MEX,mexico,baja california sur,85.51805689715599
MEX,mexico,campeche,84.39534828860707
MEX,mexico,chiapas,86.64580261992911
MEX,mexico,chihuahua,83.95761276337917
MEX,mexico,coahuila,83.70449160494005
MEX,mexico,colima,83.13501472182683
MEX,mexico,distrito federal,80.43987167675762
MEX,mexico,durango,83.82416175753933
MEX,mexico,guanajuato,84.78255041254552
MEX,mexico,guerrero,84.19807384492543
MEX,mexico,hidalgo,83.2805119374759
MEX,mexico,jalisco,83.72828810238694
MEX,mexico,mexico,84.53413166381748
MEX,mexico,michoacan,83.28309741586006
MEX,mexico,morelos,82.1696861451585
MEX,mexico,nayarit,82.83596165665801
MEX,mexico,nuevo leon,83.2879285724046
MEX,mexico,oaxaca,82.820697485635307
MEX,mexico,puebla,84.42003223693592
MEX,mexico,queretaro,85.40947034312889
MEX,mexico,quintana roo,88.17627809228634
MEX,mexico,san luis potosi,83.22511972228243
MEX,mexico,sinaloa,82.76530308377825
MEX,mexico,sonora,83.26092247505059
MEX,mexico,tabasco,85.10385948025464
MEX,mexico,tamaulipas,83.45450616898913
MEX,mexico,tlaxcala,84.81555967886094
MEX,mexico,veracruz,81.75941111885837
MEX,mexico,yucatan,82.78629124868966
MEX,mexico,zacatecas,83.41277208588144
MHL,marshall islands,ailinglaplap,88.38398931195725
MHL,marshall islands,ailuk,89.1958596491228
MHL,marshall islands,arno,88.34681645983018
MHL,marshall islands,aur,88.5287533632287
MHL,marshall islands,ebon,88.62809369369369
MHL,marshall islands,enewetok,88.64427906976744
MHL,marshall islands,jabat,90.66225
MHL,marshall islands,jaluit,88.30180479643056
MHL,marshall islands,kili,88.58949494949495
MHL,marshall islands,kwajalein,88.28742024866784
MHL,marshall islands,lae,88.56867638483965
MHL,marshall islands,lib,89.09278911564626
MHL,marshall islands,likiep,88.58852631578948
MHL,marshall islands,majuro,88.27704387929018
MHL,marshall islands,maloelap,88.54935304990758
MHL,marshall islands,mejit,89.068
MHL,marshall islands,mili,88.54935304990758
MHL,marshall islands,namorik,88.70044956772334
MHL,marshall islands,namu,88.42299546142209
MHL,marshall islands,rongelap,88.67078672985782
MHL,marshall islands,ujae,88.48743050847457
MHL,marshall islands,utirik,88.6512895377129
MHL,marshall islands,wotho,90.51403174603175
MHL,marshall islands,wotje,88.44034696406443
MKD,the former yugoslav republic of macedonia,eastern,87.00109468098368
MKD,the former yugoslav republic of macedonia,northeastern,73.16876162014083
MKD,the former yugoslav republic of macedonia,pelagonia,68.01686184120781
MKD,the former yugoslav republic of macedonia,polog,76.98856324769802
MKD,the former yugoslav republic of macedonia,skopje,71.78933396859883
MKD,the former yugoslav republic of macedonia,southeastern,70.74895287800935
MKD,the former yugoslav republic of macedonia,southwestern,73.81395508897894
MKD,the former yugoslav republic of macedonia,vardar,69.80001183010154
MLI,mali,bamako,89.0881790867857
MLI,mali,gao,86.89296813754736
MLI,mali,kayes,87.7805294086367
MLI,mali,kidal,87.13749563082797
MLI,mali,koulikoro,87.9350066251912
MLI,mali,mopti,85.88158668335923
MLI,mali,segou,87.14118988131884
MLI,mali,sikasso,88.64100079577734
MLI,mali,tombouctou,85.7628091799994
MLT,malta,gozo and comino,NA
MLT,malta,northern,NA
MLT,malta,northern harbour,NA
MLT,malta,south eastern,NA
MLT,malta,southern harbour,NA
MLT,malta,western,NA
MMR,myanmar,ayeyawady,76.50387364314015
MMR,myanmar,bago,75.82836103267098
MMR,myanmar,chin,81.25455244444282
MMR,myanmar,kachin,81.79558694803966
MMR,myanmar,kayah,82.59422548721282
MMR,myanmar,kayin,78.87341103860086
MMR,myanmar,magway,74.85726615162953
MMR,myanmar,mandalay,76.68337800833416
MMR,myanmar,mon,76.18411208818723
MMR,myanmar,nay pyi taw,79.40427838525697
MMR,myanmar,rakhine,77.04301010481431
MMR,myanmar,sagaing,77.12075034958956
MMR,myanmar,shan,80.48920820329477
MMR,myanmar,tanintharyi,79.8848840165101
MMR,myanmar,yangon,76.96667454547377
MNE,montenegro,andrijevica,66.34490953281123
MNE,montenegro,bar,69.56660405540165
MNE,montenegro,berane,71.52423882820257
MNE,montenegro,bijelo polje,71.91907582732563
MNE,montenegro,budva,72.18849279091432
MNE,montenegro,cetinje,66.5995725677831
MNE,montenegro,danilovgrad,69.72149508443482
MNE,montenegro,herceg novi,66.76409007644102
MNE,montenegro,kolasin,66.54320331002997
MNE,montenegro,kotor,67.29831377415351
MNE,montenegro,mojkovac,68.54360380952382
MNE,montenegro,niksic,70.01832359116963
MNE,montenegro,plav,71.55049980084442
MNE,montenegro,pljevlja,63.768039122028874
MNE,montenegro,pluzine,61.249465395772894
MNE,montenegro,podgorica,73.1659834441657
MNE,montenegro,rozaje,78.00313218560974
MNE,montenegro,savnik,63.11846044191019
MNE,montenegro,tivat,69.4168441937895
MNE,montenegro,ulcinj,69.78757963775793
MNE,montenegro,zabljak,63.882563727121465
MNG,mongolia,arkhangai,80.85367045238229
MNG,mongolia,bayan-olgiy,84.22931138309016
MNG,mongolia,bayankhongor,82.2575289768957
MNG,mongolia,bulgan,77.74504469935825
MNG,mongolia,darkhan-uul,80.07423989257862
MNG,mongolia,dornod,80.03880204702986
MNG,mongolia,dornogovi,81.75653798611538
MNG,mongolia,dundgovi,79.47089466614825
MNG,mongolia,govi-altay,81.78932496678122
MNG,mongolia,govisumber,81.33693751731175
MNG,mongolia,hentiy,79.73703798231647
MNG,mongolia,hovsgol,80.6691162952168
MNG,mongolia,khovd,82.91715961157955
MNG,mongolia,omnogovi,81.16181597441617
MNG,mongolia,orkhon,79.0270392289814
MNG,mongolia,ovorkhangai,80.97286909242335
MNG,mongolia,selenge,79.2377509244257
MNG,mongolia,sukhbaatar,80.57335705419216
MNG,mongolia,tov,78.2749309420655
MNG,mongolia,ulaanbaatar,81.41302724211356
MNG,mongolia,uvs,82.41189320465453
MNG,mongolia,zavkhan,80.38656174268802
MNP,northern mariana islands,rota,NA
MNP,northern mariana islands,saipan,NA
MNP,northern mariana islands,tinian,NA
MOZ,mozambique,cabo delgado,87.93694127384109
MOZ,mozambique,gaza,87.1004766918817
MOZ,mozambique,inhambane,86.123083790995
MOZ,mozambique,manica,90.49559850939876
MOZ,mozambique,maputo,88.4734572527662
MOZ,mozambique,nampula,89.70184805313627
MOZ,mozambique,niassa,90.68255501220698
MOZ,mozambique,sofala,89.62269894938892
MOZ,mozambique,tete,90.48011255448542
MOZ,mozambique,zambezia,90.3697811783899
MRT,mauritania,adrar,86.21492393850193
MRT,mauritania,assaba,87.73188600892867
MRT,mauritania,brakna,87.73161745708008
MRT,mauritania,dakhlet nouadhibou,87.71964576787936
MRT,mauritania,gorgol,87.73008778320892
MRT,mauritania,guidimagha,87.72918920515214
MRT,mauritania,hodh ech chargui,87.73044215670937
MRT,mauritania,hodh el gharbi,87.73099291360657
MRT,mauritania,inchiri,87.72144918141777
MRT,mauritania,nouakchott,87.72530904201011
MRT,mauritania,tagant,87.73286213941368
MRT,mauritania,tiris zemmour,87.72342922354873
MRT,mauritania,trarza,87.73058890591552
MSR,montserrat,central,NA
MSR,montserrat,northern,NA
MSR,montserrat,south of nantes river,NA
MTQ,martinique,fort-de-france,67.00785217491104
MTQ,martinique,le marin,66.68182617317566
MTQ,martinique,le trinite,65.93733963341309
MTQ,martinique,saint-pierre,72.80513046846977
MUS,mauritius,agalega,NA
MUS,mauritius,island of mauritius,NA
MUS,mauritius,island of rodrigues,NA
MWI,malawi,balaka,87.24387531698288
MWI,malawi,blantyre,90.64190448090788
MWI,malawi,chikwawa,88.23450279611434
MWI,malawi,chiradzulu,86.31914162604754
MWI,malawi,chitipa,88.48106860640009
MWI,malawi,dedza,87.3455496238969
MWI,malawi,dowa,87.96968436072281
MWI,malawi,karonga,88.62162654914889
MWI,malawi,kasungu,89.2358921808239
MWI,malawi,likoma,87.17300493388592
MWI,malawi,lilongwe,89.95937546625103
MWI,malawi,machinga,88.13081374039457
MWI,malawi,mangochi,87.86671159564762
MWI,malawi,mchinji,89.23232750386705
MWI,malawi,mulanje,87.13884803830096
MWI,malawi,mwanza,89.23271666637534
MWI,malawi,mzimba,87.27255466191797
MWI,malawi,mzuzu city,91.86936045141205
MWI,malawi,neno,88.49389983986575
MWI,malawi,nkhata bay,87.41155529591677
